year_decimal,horizon_minutes
2024.1379781420897,3.114788686064101
2024.1407103825268,3.1234314656359143
2024.143442622964,3.132081033184732
2024.146174863401,3.1407373993834917
2024.1489071038382,3.1494005749303255
2024.1516393442753,3.15807057054864
2024.1543715847124,3.1667473969871973
2024.1571038251495,3.175431065020191
2024.1598360655867,3.1841215854473326
2024.1625683060238,3.1928189690939273
2024.165300546461,3.2015232268109552
2024.168032786898,3.210234369475155
2024.1707650273352,3.2189524079891054
2024.1734972677723,3.2276773532813046
2024.1762295082094,3.237618972112954
2024.1789617486465,3.247706266916566
2024.1816939890837,3.2578015723244516
2024.1844262295208,3.2679049010721477
2024.187158469958,3.2780162659255896
2024.189890710395,3.2881356796812105
2024.1926229508322,3.2982631551660355
2024.1953551912693,3.3083987052377815
2024.1980874317064,3.3185423427849536
2024.2008196721436,3.328694080726945
2024.2035519125807,3.338853932014135
2024.2062841530178,3.349021909627987
2024.209016393455,3.359198026581151
2024.211748633892,3.3693822959175614
2024.2144808743292,3.379574730712537
2024.2172131147663,3.3897753440728833
2024.2199453552034,3.3999841491369938
2024.2226775956406,3.4102011590749486
2024.2254098360777,3.4204263870886207
2024.2281420765148,3.4306598464117757
2024.230874316952,3.440901550310174
2024.233606557389,3.451151512081678
2024.2363387978262,3.46140974505635
2024.2390710382633,3.4716762625965614
2024.2418032787004,3.4819510780970946
2024.2445355191376,3.4922342049852477
2024.2472677595747,3.5025256567209415
2024.2500000000118,3.512825446796824
2024.252732240449,3.523133588738376
2024.255464480886,3.53345009610402
2024.2581967213232,3.543774982485226
2024.2609289617603,3.554108261506618
2024.2636612021975,3.5644499468260826
2024.2663934426346,3.5748000521348784
2024.2691256830717,3.5851585911577444
2024.2718579235088,3.595525577653009
2024.274590163946,3.6059010254126975
2024.277322404383,3.6162849482626473
2024.2800546448202,3.626677360062614
2024.2827868852573,3.6370782747063832
2024.2855191256945,3.6474877061218844
2024.2882513661316,3.6579056682713014
2024.2909836065687,3.66946936038894
2024.2937158470058,3.6815481032077666
2024.296448087443,3.693636769200778
2024.29918032788,3.7057353746893145
2024.3019125683172,3.7178439360350213
2024.3046448087543,3.729962469639984
2024.3073770491915,3.7420909919468586
2024.3101092896286,3.7542295194390096
2024.3128415300657,3.766378068640639
2024.3155737705029,3.778536656116927
2024.31830601094,3.7907052984741636
2024.321038251377,3.8028840123598875
2024.3237704918142,3.815072814463021
2024.3265027322514,3.8272717215140073
2024.3292349726885,3.8394807502849484
2024.3319672131256,3.851699917589747
2024.3346994535627,3.863929240284238
2024.3374316939999,3.876168735266338
2024.340163934437,3.8884184194761753
2024.342896174874,3.900678309896239
2024.3456284153112,3.9129484235515153
2024.3483606557484,3.92522877750963
2024.3510928961855,3.937519388880994
2024.3538251366226,3.949820274818944
2024.3565573770597,3.962131452519885
2024.3592896174969,3.974452939223439
2024.362021857934,3.986784752212584
2024.3647540983711,3.9991269088138064
2024.3674863388082,4.011479426397241
2024.3702185792454,4.0238423223768205
2024.3729508196825,4.036215614210424
2024.3756830601196,4.048599319400022
2024.3784153005568,4.060993455491829
2024.3811475409939,4.073398040076446
2024.383879781431,4.085813090789021
2024.3866120218681,4.0982386253093885
2024.3893442623053,4.110674661362228
2024.3920765027424,4.123121216717211
2024.3948087431795,4.1355783091891585
2024.3975409836166,4.148045956638191
2024.4002732240538,4.16052417696988
2024.403005464491,4.174818618272476
2024.405737704928,4.189328605288365
2024.4084699453651,4.2038509285405485
2024.4112021858023,4.218385609027619
2024.4139344262394,4.232932667801841
2024.4166666666765,4.24749212596933
2024.4193989071136,4.262064004690237
2024.4221311475508,4.276648325178931
2024.424863387988,4.291245108704188
2024.427595628425,4.305854376589377
2024.4303278688622,4.320476150212643
2024.4330601092993,4.335110451007104
2024.4357923497364,4.349757300461024
2024.4385245901735,4.36441672011802
